movie_id,person_id
294,19309
194226,19326
34107,19342
116847,19343
337152,19343
240409,19343
341442,19343
169630,19343
13968,19344
408825,19344
381516,19344
136517,19344
52014,19374
354909,19374
208836,19374
328413,19375
129846,19377
157798,19377
110732,19377
87970,19377
123322,19378
176525,19391
45678,19392
35463,19393
391980,19394
309916,19394
393449,19394
393947,19394
281056,19394
105422,19408
332811,19411
359063,19425
161793,19426
96041,19427
82696,19441
298318,19441
22733,19441
50030,19444
375713,19458
191371,19459
121675,19475
377654,19477
268160,19492
369567,19493
381646,19494
114366,19508
254089,19509
96536,19510
320877,19525
399213,19526
384837,19526
313595,19526
238509,19526
313432,19526
20165,19526
117479,19526
69045,19526
82473,19527
353054,19544
117671,19545
77778,19545
8635,19561
79533,19561
389038,19561
384489,19561
160458,19561
170888,19561
399570,19592
382826,19593
280257,19594
306250,19608
25573,19609
29433,19609
376455,19610
319609,19611
86076,19625
71246,19626
11239,19627
127624,19643
85127,19644
400517,19645
409598,19645
105780,19645
217712,19661
30530,19661
96236,19694
204296,19695
405097,19710
217048,19712
380981,19727
105875,19728
377003,19729
280563,19743
104045,19743
100361,19743
68387,19743
216336,19744
178521,19760
92948,19761
196077,19762
385885,19776
335087,19776
110727,19777
327032,19777
281131,19777
312115,19779
389840,19792
381579,19792
380870,19792
343671,19792
327920,19792
364939,19792
248407,19792
19593,19792
281720,19792
142240,19792
221237,19792
819,19792
287124,19793
360177,19793
319326,19793
205949,19793
110512,19793
311503,19794
45372,19809
47800,19811
113509,19812
356521,19826
205929,19826
15308,19827
49448,19827
29630,19828
385892,19843
217934,19844
275424,19844
282106,19844
205731,19844
123096,19844
98356,19844
27876,19844
82122,19844
97581,19844
330422,19845
350241,19845
350242,19845
211357,19845
13430,19845
41415,19845
140077,19845
239919,19846
157004,19859
304499,19860
262107,19860
385885,19861
356694,19876
354640,19878
17664,19878
43638,19893
346563,19893
248711,19893
160016,19893
168934,19896
49714,19909
131078,19909
356196,19911
58280,19912
85396,19926
85407,19926
127055,19926
58592,19929
127014,19929
28892,19929
143851,19929
201269,19929
370954,19929
181923,19929
284714,19929
27415,19929
182383,19929
193127,19929
152477,19929
168206,19929
62725,19929
78340,4699
162973,4699
387788,4706
403282,4706
79678,4717
396908,4724
223774,4731
407826,4733
334210,4733
405361,4733
194584,4733
131668,4733
165289,4733
34670,4733
224011,4747
143556,4747
52438,4756
83939,4756
72718,4765
185357,4765
366747,4774
395022,4774
115703,4783
184243,4783
272018,4783
120840,4792
138155,4797
155180,4797
106115,4799
56674,4817
65837,4824
65023,4824
390068,4824
378943,4824
397831,4824
311275,4824
283341,4824
406773,4831
68658,4833
75729,4840
23692,4847
1859,4856
202235,4856
395871,4856
332927,4856
48825,4856
117089,4867
296019,4867
330891,4867
350437,4867
321661,4867
137449,4867
195803,4867
252961,4867
252841,4867
32088,4867
65782,4867
70198,4867
97350,4867
384858,4872
380533,4874
275358,4874
155297,4883
274186,4890
395885,4892
396713,4892
380963,4892
385502,4892
370087,4897
273321,4899
124532,4908
316265,4917
86472,4933
315501,4940
235609,4942
333383,4951
23387,4951
228925,4974
184681,4976
259901,4981
13082,4983
60158,4990
224925,4999
256506,5017
68555,5026
304022,5049
384531,5051
9127,5074
66953,5074
379026,5076
206853,5083
373107,5101
273177,5108
86702,5117
239101,5142
11157,5149
380964,5149
395135,5149
378735,5149
386798,5149
372082,5149
345201,5149
218464,5149
63844,5149
46910,5156
72420,5167
72421,5167
368323,5167
22083,5167
374729,5174
216446,5201
197072,5206
81356,5210
32821,5224
401131,5242
382632,5242
4119,5249
366185,5249
208026,5251
207654,5251
71942,5258
90087,5258
47427,5265
81645,5267
363882,5267
362384,5267
314005,5267
392119,5285
43252,5301
18036,5308
392677,5310
406073,5310
90889,5310
219893,5310
299100,5315
42969,5317
302136,5317
234979,5317
28620,5317
232785,5317
197055,5317
244280,5317
305100,5333
259724,5333
56542,5340
236563,5340
43393,5340
15146,5340
311494,5351
192245,5351
26537,5351
308678,5358
44370,5360
156575,5360
105467,5360
117658,5365
92634,5365
92487,5367
198204,5374
122180,5390
387124,5392
400042,5401
395071,5401
367052,5401
4806,5410
32750,5410
114781,5410
138763,5410
221002,5424
87435,5426
391316,5426
381183,5426
376285,5426
188641,5426
355382,5426
26747,5426
66090,5426
271848,5440
313810,5440
108661,5444
383449,5444
392654,5444
309171,5444
264253,5444
40798,5449
112238,5449
30374,5458
251477,5467
280115,5467
162900,5467
27168,5467
20371,5467
27171,5467
348024,5469
107887,5474
241544,5474
110280,5492
391877,5501
404937,5501
305152,5517
86547,5526
50804,5533
157087,5533
100150,5535
27145,5542
49441,5569
191229,5574
83263,5592
99370,5592
94248,5592
405027,5610
277474,5610
144078,5626
124579,5633
95567,5633
405338,5635
384372,5635
341535,5658
377792,5669
345162,5669
101221,5669
97853,5669
289107,5676
69087,5678
72561,5683
50815,5683
350343,5683
186897,5685
131383,5685
3973,5701
137275,5703
399213,5719
391025,5719
399861,5726
31944,5726
300156,5728
107315,5735
279444,5735
400606,5744
403374,5744
160439,5744
60208,5744
32557,5753
48305,5753
366501,5758
3275,5760
392885,5767
398768,5767
288934,5767
241369,5769
250403,5776
258394,5783
303594,5785
190699,5785
45729,5808
45978,5808
30527,5810
123951,5826
14301,5826
368174,5826
338408,5826
338458,5826
356696,5826
289922,5826
168556,5826
294883,5828
323676,5833
93820,5835
53057,5842
364897,5844
22723,5858
234436,5876
318659,5876
234435,5876
103260,5876
20044,5876
68790,5878
362734,5885
194336,5901
194334,5901
129783,5910
362133,5917
26971,5917
194809,5919
38017,5928
382178,5935
390032,5935
380540,5935
272020,5937
118186,5944
93766,5944
401552,5953
384739,5958
319449,5958
319450,5958
342757,5962
98174,5962
292275,5967
350865,5969
97230,5976
320427,5978
97898,5985
324078,5987
12823,5994
385576,6001
362651,6010
402654,6017
253521,6028
349853,6053
265764,6053
2981,6053
19334,6060
345156,6060
261792,6060
225360,6060
57281,6060
59233,6076
140286,6087
253217,6094
409194,6117
10688,6119
384605,6135
177174,6137
177175,6137
410140,6144
382123,6144
159564,6151
405857,6160
382966,6171
311529,6176
296610,6176
399505,6185
332925,6203
355660,6203
219830,6203
256348,6203
81615,6219
218182,6221
257488,6228
380880,6237
39032,19929
139827,19929
98463,19929
95038,19929
220777,19929
222063,19929
169987,19929
82000,19929
380331,19945
396506,19945
387833,19945
403118,19945
248789,19946
4700,19961
1568,19961
399155,19961
128730,19961
313150,19962
310537,19963
148320,19963
17213,19976
278626,19977
199806,19994
71215,19994
76225,19996
111396,20010
340178,20027
340175,20027
77229,20029
289425,20043
10837,20046
122345,20060
233849,20060
233927,20060
225575,20060
101871,20061
282269,20062
157964,20062
235865,20076
311376,20077
156918,20077
93969,20078
360381,20079
285043,20080
33724,20093
233585,20094
233585,20095
33053,20110
364865,20111
325994,20111
32498,20111
175816,20111
37311,20112
49347,20112
122217,20112
40660,20112
397831,20112
395016,20112
316116,20112
230332,20112
131431,20112
43596,20112
244770,20112
76568,20112
82683,20112
13595,20112
217820,20112
119692,20126
397298,20126
391316,20126
167709,20126
34270,20126
158113,20128
353655,20129
65842,20130
344713,20143
123405,20145
276699,20146
393299,20160
398942,20160
399392,20160
173831,20163
410618,20177
94285,20177
396309,20178
35544,20193
355036,20193
230444,20193
107333,20193
391604,20194
410002,20194
389839,20194
390707,20194
406494,20194
401552,20196
410374,20210
162228,20211
97799,20212
130118,20212
49349,20227
252521,20230
332239,20246
193321,20246
352333,20247
155472,20247
379509,20260
346753,20277
352272,20277
231282,20277
135000,20277
125617,20277
385301,20278
403849,20278
403165,20295
150718,20295
150718,20296
152138,20297
230838,20310
108905,20327
187706,20328
254145,20330
280612,20344
380324,20345
382027,20345
412224,20345
382026,20345
192046,20347
190213,20347
162533,20362
162534,20362
393151,20363
392630,20363
59223,20364
155342,20377
357634,20379
22611,20394
17497,20395
69663,20396
152467,20397
281800,20411
43914,20413
141099,20414
383008,20427
240049,20427
120779,20428
230987,20430
88593,20446
344351,20446
24295,20446
398999,20463
172426,20463
351308,20479
330588,20481
391910,20495
139080,20496
385905,20497
395275,20497
409313,20497
60814,20511
98638,20511
410410,20514
218415,20528
213655,20528
403157,20544
385754,20545
323966,20545
226294,20546
351959,20546
270130,20546
270131,20546
61808,20547
42421,20561
224249,20561
223793,20561
352704,20563
340340,20580
345475,20580
271421,20580
259979,20580
55726,20580
338642,20581
383229,20598
79712,20611
164846,20613
128087,20628
42648,20630
204499,20646
338425,20646
365600,20646
405805,20646
352480,20646
352493,20646
82370,20646
2153,20646
145346,20646
307672,20647
410176,20661
397848,20661
15334,20664
319951,20678
319951,20679
134662,20680
252923,20695
333902,20711
333902,20712
195822,20713
346690,20729
134399,20729
152191,20731
219621,20747
72607,20748
295373,20762
403551,20764
381909,20764
407429,20780
261594,20780
60152,20795
236413,20798
211108,20812
333768,20813
32140,20813
375219,20815
34744,20829
40341,20829
178265,20829
352075,20830
279624,20831
47418,20832
247634,20845
103830,20845
254894,20845
20108,20847
37705,20862
392948,20863
406108,20863
302932,20863
346924,20863
317926,20863
283015,20863
351773,20863
277436,20863
17685,20863
122025,20863
241288,20882
143558,20882
393972,20898
390541,20912
405272,20912
210283,20912
328492,20930
318123,20930
122210,20931
361592,20945
190744,20945
313777,20946
64728,20947
155099,20949
209214,20949
120026,20963
98192,20963
367382,20964
320081,20964
315912,20964
317837,20965
117164,20965
40653,20979
399692,20979
384477,20979
408070,20979
381121,20979
406354,20979
40537,20981
48943,20997
116550,20997
351189,20997
315774,20997
179017,20997
215347,20997
151244,20998
291584,21012
278734,21012
333165,21013
52446,21013
79170,21014
23954,21015
137652,21029
388370,21031
406492,21031
337768,21032
393569,21046
389165,21046
390068,21046
301830,21046
407941,21046
185596,21046
185180,21046
217317,21046
89622,21047
397230,21048
267453,21062
381910,21063
87503,21065
38262,21065
113561,21066
364561,21066
65462,21066
371387,21079
75490,21079
287038,21080
299913,21081
345869,21081
191293,21097
386350,21098
388108,21098
374863,21113
218596,21114
138023,21114
11388,21114
241896,21114
363244,21115
57772,21115
10241,21129
87176,21149
275594,21166
103817,21179
260298,21181
260299,21181
341804,21182
272274,21182
235683,21182
192639,21183
385829,21196
383321,21216
408835,21216
149744,21230
121937,21230
74686,21230
32949,21232
86953,21232
98118,21232
87870,6251
152856,6253
267146,6260
49983,6262
382775,6271
28266,6276
118419,6310
219497,6310
248888,6310
63856,6319
370055,6319
271069,6319
157831,6326
406199,6337
202882,6337
96059,6344
101254,6344
265820,6346
10081,6360
186104,6360
342481,6362
152572,6362
321465,6376
303533,6394
248055,6394
101581,6394
44973,6394
38999,6403
70275,6403
196867,6403
58494,6403
330721,6405
188410,6419
349890,6419
255103,6419
391659,6437
295114,6437
77021,6437
73239,6437
73240,6437
122471,6446
122693,6453
158637,6455
377129,6460
344506,6469
72146,6480
402032,6494
362643,6503
352476,6510
409037,6512
232585,6512
390188,6519
355639,6519
128954,6528
110076,6528
320579,6528
382399,6546
289944,6546
255097,6553
351141,6555
185000,6555
211228,6560
43961,6569
353436,6569
244206,6569
92964,6571
393022,6578
190926,6578
134506,6580
386685,6612
248090,6621
392834,6628
381701,6628
386248,6628
390068,6628
398405,6628
412019,6628
391516,6628
399029,6628
384586,6628
385905,6628
400016,6628
400209,6628
401052,6628
378855,6628
379427,6628
387287,6628
396056,6628
410639,6628
410746,6628
411414,6628
403887,6628
408270,6628
409215,6628
406235,6628
293097,6628
403930,6628
119424,6628
236973,6635
275711,6635
223956,6639
5862,6644
339386,6644
189113,6655
229794,6655
73733,6664
382488,6671
395879,6671
398727,6671
380190,6671
363368,6671
410978,6671
104555,6671
194410,6685
382190,6703
377069,6712
262938,6712
25799,6719
140938,6746
396399,6755
3010,6762
409981,6764
183470,6769
74125,6787
293994,6789
77811,6789
54817,6803
171729,6805
399947,6812
292815,6812
28477,6812
109297,6814
378329,6814
268382,6814
180902,6814
214687,6814
134890,6814
390861,6821
402351,6828
286607,6830
377668,6846
205638,6846
288889,6846
79263,6855
310435,6855
283352,6855
107507,6864
240061,6887
378576,6894
237413,6898
98411,6903
47961,6912
99894,6912
193486,6912
29183,6912
159204,6912
168633,6912
386332,6914
5401,6921
93114,6921
5548,6930
248766,6948
248868,6948
95348,6948
148430,6971
110037,6973
378637,6980
299200,6989
385309,7003
370871,7012
87156,7014
248309,7023
387401,7030
380611,7030
201405,7055
204980,7055
341549,7073
237009,7073
237014,7073
272058,7078
139860,7080
116914,7098
109034,7098
7361,7098
270218,7098
160751,7098
174401,7098
25430,7098
28741,7098
4328,7098
127329,7098
98744,7098
317790,7123
320355,7123
317793,7123
90613,7123
245480,7146
408423,7153
393517,7153
411075,7153
348176,7162
355697,7162
133024,7162
383344,7164
277613,7173
115013,7180
119705,7189
381720,7196
154362,7198
318290,7205
70140,7207
390410,7223
34002,7237
159262,7237
382395,7246
382253,7246
410530,7246
403590,7246
218845,7246
175163,7246
4026,7248
332961,7248
351859,7248
294999,7248
260925,7248
68373,7255
135364,7255
375419,7280
314592,7282
65894,7298
202725,7307
345984,7307
334394,7330
375471,7330
95895,7330
393132,7332
410243,7332
404853,7332
294382,7332
367361,7339
397791,7346
380006,7346
202854,7346
348527,7346
291925,7346
193572,7346
295826,7346
245762,7348
97042,7348
210275,7348
369172,7355
293252,7355
130909,7355
138572,7355
258393,7355
407216,7362
263566,7362
4210,7371
52562,7373
25930,7382
198526,7389
392323,7389
379848,7389
309176,7389
212116,7389
188865,7389
101642,7389
293142,7396
292494,7405
292495,7405
45150,7416
99781,7416
34619,7421
385899,7421
388837,7421
385604,7421
398425,7421
372069,7421
405558,7421
385191,7421
303335,7421
230366,7421
353490,7421
163657,7421
79043,7430
158571,7430
156326,7446
25821,7448
43126,7455
396318,7457
108028,7464
334311,7464
219630,7464
199169,7466
142411,7466
82336,7471
2450,7473
366421,7482
71468,7482
194265,7489
343012,7498
252402,7516
245030,7532
314871,7539
122781,7541
180263,7571
195407,7571
276376,7573
102741,7582
48033,7591
400209,7598
361238,7598
129209,7605
117665,7623
405041,7625
63790,7630
79539,7639
79540,7639
17683,7648
40835,7650
136840,7650
313050,7650
170551,7650
405010,7655
378712,7664
47865,7666
366028,7682
135843,7691
38737,7698
216966,7698
9364,7700
243029,7748
296904,7757
56090,7764
109051,7766
236086,7766
349860,7773
348607,7773
223318,7780
148020,7782
300393,7807
342240,7807
310338,7814
74777,7816
7212,7823
40144,7823
115925,7823
380455,7823
389487,7823
382160,7823
236222,7823
273544,7823
283453,7823
240644,7823
31654,7823
31846,7823
223066,7823
59803,7825
394870,7830
73723,7832
20413,7832
389848,7839
410618,7839
5900,7841
217689,7841
67754,7841
76130,7841
401506,7848
273419,7850
347379,7850
310849,7857
274962,7864
323236,7866
239941,7866
214635,7866
50053,7866
334602,7873
163986,7880
134642,7882
380284,7889
253519,7891
99367,7900
86555,7905
322630,7905
19192,7905
68859,7905
75287,7905
6187,7914
388721,7925
396610,7925
115920,7932
379505,7934
194155,7939
249175,7939
35402,7957
333282,7966
146680,7966
152564,7975
105469,7982
45057,7989
274017,7989
244906,7989
114380,7989
106149,7989
391759,7998
399849,7998
411337,7998
384346,7998
391025,7998
406921,7998
14573,8007
10536,8023
379656,8023
379657,8023
368703,8032
40567,8039
353912,8039
312663,8039
144913,8050
165173,8066
361013,8073
281970,8073
381954,8075
387064,8075
394282,8075
94909,8089
304725,8089
11802,8091
394557,8091
273889,8091
355382,8091
238592,8091
151821,8091
274010,8093
69923,8093
119481,8098
197081,8098
49541,8100
359601,8100
317506,8100
180213,8109
179796,8114
174399,8125
95473,8132
206906,8134
373129,8143
405976,8148
334308,8148
276198,8148
285787,8148
263485,8148
226900,8148
153251,8148
224729,8148
56773,8148
98320,8166
105523,8166
257404,8168
29867,8168
322617,8175
122587,8184
351969,8184
23208,8184
225079,8191
70594,8198
51383,8198
258854,8198
299653,8200
32271,8207
70609,8209
119657,8216
112774,8216
217220,8216
37247,8225
263255,8232
243343,8257
307661,8266
14945,8275
115820,8275
326307,8275
147378,8275
87200,8291
88770,8298
409619,8298
405361,8298
363734,8298
386563,8298
410530,8298
341947,8298
365616,8298
292208,8298
32156,8298
88769,8298
117745,8298
126678,8298
359971,8307
301589,8309
101807,8334
198845,8348
47534,8352
253822,8352
1808,8357
80300,8366
97705,8366
19102,8375
100430,8375
381153,8382
171699,8393
171681,8400
82430,8409
409049,8409
315942,8409
186136,8409
30090,8425
40904,8434
124650,8441
400631,8441
268447,8441
394385,8443
399681,8443
408685,8450
385894,8450
384566,8450
387344,8450
409244,8450
140375,8450
263276,8450
23715,8450
23717,8450
137536,8450
23716,8450
93152,8450
23714,8450
67005,8452
235781,8468
47184,8484
408780,8484
154949,8484
190751,8493
175,8500
234986,8507
325282,8516
191753,8516
285716,8516
397525,8532
254762,8550
136480,8575
205306,8593
181138,8602
63971,8607
298621,8609
225259,8609
100972,8609
231718,8632
226251,8641
242767,8641
60408,8643
136812,8650
206026,8659
100827,8675
308886,8686
228215,8686
278982,8686
102366,8686
353195,8700
68944,8709
105216,8725
131515,8736
48757,8741
134331,8752
538,8759
391177,8761
395840,8761
385854,8761
127250,8766
157036,8768
256197,8777
241344,8777
142250,8793
47459,8800
200994,8800
132615,8800
80487,8802
295488,8809
261791,8816
282165,8820
391883,8825
404093,8825
404504,8825
63246,8827
209120,8841
410618,8845
257414,8850
67189,8859
395889,8861
4250,8861
70324,8866
345324,8870
214014,8870
160863,8870
146401,8875
76190,8893
24616,8902
111082,8909
2968,8911
340143,8911
248931,8911
106286,8911
280564,8911
222304,8927
363188,8934
30781,8934
40023,8936
178172,8936
380370,8950
389304,8950
403919,8950
246456,8952
396610,8959
86241,8959
155639,8961
50638,8961
296077,8970
7441,8977
110158,8977
199587,8977
357116,8977
211848,8977
17110,8977
65613,8977
66565,8977
83367,8984
408883,8984
268871,8984
402559,8984
409677,8984
202701,8984
412000,8995
397482,8995
343409,8995
254388,8995
389072,9009
395573,9009
400016,9009
398746,9009
212443,9018
350681,9025
312864,9027
202359,9045
268557,9045
235570,9045
196687,9045
60011,9045
248136,9050
281180,9050
292243,9052
230596,9052
277064,9059
313945,9084
310623,9084
16381,9093
403878,9093
403879,9093
196779,9093
178693,9093
224046,9093
121529,9093
90461,9093
230658,9095
379026,9100
297422,9100
382650,9118
2000,9134
10880,9134
337830,9134
349582,9134
190139,9134
317236,9134
214184,9134
31702,9134
65445,21232
74947,21232
364956,21232
286825,21232
55163,21232
6663,21233
173467,21246
201522,21247
312306,21248
411147,21264
193922,21264
314165,21264
114302,21264
27434,21281
76200,21283
167282,21296
311393,21297
224007,21297
231836,21298
254767,21299
230341,21300
145077,21313
191083,21314
269590,21330
20374,21332
221022,21332
183278,21333
55254,21333
160831,21347
389042,21348
405668,21348
381187,21348
196629,21348
223841,21348
383121,21363
399447,21363
389184,21363
406790,21364
383371,21364
396714,21381
166271,21398
105589,21399
166157,21399
169355,21399
400116,21416
150891,21430
401850,21431
163208,21431
197553,21432
116411,21433
1699,21433
101270,21433
180086,21447
186848,21449
31818,21463
86971,21464
291464,21464
109811,21466
357057,21480
80176,21480
308658,21482
283108,21497
45426,21499
49468,21499
328907,21499
110914,21499
118201,21500
410280,21514
216963,21516
37002,21517
405072,21517
379802,21517
396064,21517
396910,21517
289113,21517
228310,21517
138797,21517
35537,21517
380663,21530
261712,21530
60142,21530
245565,21531
21040,21532
106381,21532
392269,21532
146871,21532
168120,21532
283488,21532
116002,21547
231992,21547
79307,21548
120448,21549
225452,21581
20862,21581
396308,21582
383371,21582
190628,21582
342441,21584
353851,21584
152603,21584
371019,21597
218166,21598
75208,21599
341489,21599
310166,21600
158139,21614
168569,21615
130348,21616
223264,21617
47950,21634
219171,21634
120442,21634
16825,21647
381116,21647
52742,21651
236087,21665
317438,21666
29183,21666
263321,21666
57768,21666
35307,21667
291132,21681
383390,21682
389479,21682
257410,21683
261872,21684
251956,21684
89983,21684
31531,21684
101975,21684
398469,21700
387817,21700
403752,21700
379820,21700
390404,21700
381650,21700
194669,21701
394196,21715
411705,21715
370222,21715
69531,21716
297816,21717
360221,21731
19988,21748
245212,21751
17329,21765
96359,21798
399807,21800
244467,21815
389829,21815
235938,21815
188897,21815
144229,21815
20066,21816
113828,21817
224293,21817
367383,21818
27379,21831
8092,21851
114313,21851
202613,21851
385013,21851
194359,21865
205636,21867
153544,21867
334059,21868
47605,21881
225969,21882
349350,21883
248433,21883
62411,21883
145070,21883
246651,21899
88567,21900
54746,21901
54747,21901
72616,21916
17767,21931
185821,21932
52417,21933
357866,21935
327475,21935
347465,21935
328928,21935
378161,21935
182645,21935
322364,21935
136443,21935
267252,21948
394247,21949
127724,21949
200018,21949
236108,21949
11337,21949
52734,21949
388098,21951
405334,21951
382025,21951
153949,21951
255611,21966
324800,21967
71408,21982
326145,21998
184933,21999
257892,21999
349455,22000
395919,22015
388486,22015
289506,22015
210459,22015
204994,22016
121335,22016
34407,22017
228920,22033
114539,22034
103112,22034
391292,22034
354066,22034
381671,22034
52058,22034
177181,22035
396108,22052
113072,22065
389090,22066
395357,22066
396949,22066
387643,22066
388595,22066
401813,22066
404678,22066
113072,22067
204354,22083
12323,22083
399278,22085
405361,22085
410070,22085
163216,22085
381477,22099
76638,22101
395570,22102
133357,22116
287509,22118
366760,22118
142493,22118
238088,22132
315889,22132
45627,22132
115473,22151
337504,22165
93275,22166
126546,22167
399510,22167
399509,22167
408494,22167
393257,22168
130346,22169
59415,22169
97606,22169
220593,22169
311149,22182
314618,22183
105405,22200
393897,22200
397941,22200
400621,22200
343387,22200
192346,22200
267498,22200
272530,22200
177419,22200
177634,22200
195586,22202
5488,22202
87411,22218
184853,22218
184854,22218
282423,22218
72649,22232
380245,22232
238688,22233
201687,22234
153568,22252
221219,22268
381516,22283
402079,22299
686,22300
155201,22302
396667,22317
387377,22317
392673,22317
379786,22317
2130,22318
381049,22319
193386,22319
315909,22333
274188,22334
220131,22334
313464,22349
313465,22349
408583,22351
138956,22352
392089,22367
20546,22367
72377,22368
395274,22368
400418,22368
320041,22368
214441,22368
41776,22368
243595,22368
95784,22368
364391,22383
197512,22383
24527,22383
10662,22383
131661,22399
80944,22401
333979,22402
29738,22402
96423,22402
45011,22402
266486,22417
284426,22418
14284,22418
134601,22419
225175,22419
182292,22433
122512,22433
380294,22434
380494,22435
352542,22435
220653,22436
115218,22451
124055,22452
123869,22453
223454,22453
79972,22466
310680,22467
360768,22468
293082,22469
352089,22485
14473,22486
381602,22519
401128,22519
339240,22519
252007,22519
204548,22520
285535,22550
19628,22550
128141,22552
46109,22567
383971,22568
301245,22586
245262,22586
244096,22602
7252,22618
24877,22618
396654,22633
346862,22634
328247,22634
189913,22634
220039,22634
224326,22634
41917,22634
125505,22636
176946,22636
116105,22637
87885,22651
276212,22652
388199,22667
37204,22668
176896,22669
353458,22684
241022,22686
55731,22686
277802,22700
125581,22701
321867,22703
71936,22703
80644,22703
296852,22718
398257,22734
401147,22734
391562,22734
402089,22734
407577,22734
403789,22735
117712,22736
380008,22751
136278,22752
108782,22753
119594,22753
235566,22753
355398,22753
166103,22753
222995,22753
212146,22753
95556,22753
383887,22754
17397,22767
114032,22768
82586,22769
384916,22769
400840,22769
246294,22769
87235,22787
249420,22787
156440,22787
142749,22800
126546,22801
344178,22803
35670,22804
284900,22817
364178,22818
231426,22819
135984,22835
333721,22837
219290,22851
355643,22852
33473,22853
5765,22853
197565,22853
158298,22867
324313,22869
265174,22871
288856,22884
352244,22887
217854,22887
315393,22901
351277,22901
188884,22901
90548,22904
60135,22904
94447,22904
109481,22920
410618,22937
30663,22953
258663,22968
330897,22969
332860,22971
397913,22985
240166,22985
24565,22985
380343,22986
381599,22986
391214,22986
392883,22986
214035,22986
48218,22987
174879,23001
294055,23002
122275,23004
349680,23019
387287,23020
404569,23020
206595,23020
32941,23020
134377,23020
397135,23034
281921,23035
324290,23036
322055,23036
302145,23036
136580,23036
104797,23036
315888,23051
410877,23052
390111,23052
387583,23052
409996,23052
406424,23052
405684,23052
368540,23053
70842,23054
264452,23054
393764,23068
175733,23068
385218,23069
346292,23069
248539,23069
206140,23070
407229,23085
174988,23087
58125,23088
203632,23088
308152,23088
56295,23103
150789,23118
103919,23118
168567,23119
315241,23121
381295,23135
391915,23135
96424,23151
381647,23154
392690,23154
150184,23168
335096,23169
195063,23169
187971,23169
180125,23169
99737,23185
389871,23185
19260,23186
202033,23187
52094,23218
83446,23219
103647,23219
13175,23219
323747,23220
393364,23221
391641,23221
283221,23238
383252,23252
323975,23253
154078,23254
199704,23268
175897,23270
26512,23287
43037,23287
393478,23288
383206,23288
386882,23288
380487,23288
384782,23288
385852,23288
405317,23288
412311,23288
309410,23302
331181,23303
93888,23304
14573,23305
117986,23319
339523,23320
164473,23320
6129,23321
111460,23321
301086,23321
352624,23321
256368,23335
317506,23337
174105,23337
411573,23352
307871,23353
51623,23371
384155,23372
360128,23386
20448,23386
24363,23386
161107,23387
254779,23389
13536,23403
329174,23405
400255,23420
358654,23422
380530,23437
177366,23439
273415,23439
394896,23452
379699,23452
276430,23453
338405,23453
32115,23453
150871,23453
224104,23453
77068,23453
395164,23454
396082,23454
380798,23454
405361,23454
372105,23454
411183,23454
381212,23454
381648,23454
130470,23454
107863,23454
77197,23454
40814,23469
245093,23469
255807,23469
161947,23469
92866,23469
392136,23470
321479,23471
390202,23472
400155,23472
380820,23472
410676,23472
97849,23487
404937,23488
144619,23488
109032,23503
96784,23519
46339,23520
379494,23520
152941,23520
63002,23521
307677,23522
399641,23522
252633,23522
271420,23537
395111,23553
211379,23553
231115,23553
104651,23555
397921,23555
399884,23555
377452,23555
32543,23555
303203,23569
145623,23569
116358,23570
269447,23571
254107,23572
359801,23586
77132,23588
220103,23588
111389,23588
4020,23588
127388,23589
376824,23603
376824,23604
221981,23605
13063,23606
309375,23606
263015,23606
353329,23606
205674,23606
159212,23619
63870,23620
127876,23621
318599,23622
260075,23622
314808,23623
353164,23638
131473,23655
162928,23670
94448,23671
156961,23672
409899,23686
45190,23687
189869,23689
384268,23704
149783,23705
144680,23706
381311,23723
412286,23723
315000,23723
129970,23723
104617,23723
96873,23736
403657,23737
409543,23737
386739,23737
215651,23737
287718,23737
116781,23739
126355,23739
266672,23772
388750,23773
211367,23787
151297,23788
115940,23789
84197,23804
292138,23804
288875,23805
227704,23805
211826,23805
308,23805
297019,23806
270957,23806
382684,23821
187915,23822
283586,23838
398407,23839
305505,23839
270120,23839
270123,23839
395854,23840
403737,23855
242403,9145
195841,9152
119299,9154
64375,9154
162749,9154
400036,9168
397414,9168
402380,9168
322593,9168
349335,9168
145084,9177
181978,9179
286733,9179
147380,9179
303064,9184
311663,9184
148433,9184
409204,9195
240649,9211
381533,9218
62784,9220
46445,9227
121520,9227
346332,9227
310655,9227
339669,9227
188505,9227
273514,9227
31230,9227
176964,9227
31229,9227
31231,9227
1658,9227
229902,9236
215741,9236
306281,9243
345720,9243
405922,9254
129998,9268
291534,9284
386394,9286
105617,9286
403213,9293
32691,9302
177425,9302
80901,9302
144362,9302
268211,9309
158692,9320
117474,9345
213818,9354
362435,9368
216748,9370
212711,9370
161775,9388
25774,9388
207626,9388
356401,9411
162957,9429
18113,9429
333503,9436
267428,9445
107667,9463
403315,9468
331624,9468
265403,9470
93986,9477
59375,9488
97737,9502
232842,9511
382637,9518
397358,9518
235260,9520
360388,9543
19422,9552
405557,9570
303863,9570
369886,9570
196808,9570
276835,9572
277834,9579
41421,9597
380663,9613
109751,9620
112878,9622
284218,9622
58745,9622
58747,9622
58749,9622
156487,9622
58746,9622
58748,9622
278453,9629
175190,9645
177016,9645
109509,9652
237992,9652
393334,9661
166319,9663
82976,9672
303236,9677
65664,9679
255440,9686
115869,9695
39241,9695
49071,9695
17754,9702
158587,9711
24605,9720
